Zp,Zs,LR,MR,VpVs,label
5805.3911,2972.3618,16.0333,8.8357,1.9531,1
5736.6665,2929.2656,15.7482,8.5808,1.9584,1
5734.9771,2923.2339,15.7994,8.5453,1.9619,1
5725.8994,2915.6353,15.7841,8.501,1.9639,1
5757.1128,2932.1252,15.9498,8.5975,1.9635,1
5759.9063,2937.1294,15.9231,8.6267,1.9611,1
5783.5552,2956.5425,15.9672,8.7413,1.9562,1
5828.6729,2989.1118,16.1038,8.9351,1.95,1
5874.9648,3020.9272,16.2633,9.1262,1.9448,1
5908.2319,3041.5696,16.405,9.2512,1.9425,1
5936.6519,3055.3108,16.5741,9.335,1.9431,1
5923.0171,3045.187,16.5359,9.2733,1.945,1
5862.0728,3010.8242,16.2343,9.0655,1.9469999999999998,1
5847.9692,3001.4456,16.1815,9.0087,1.9484,1
5865.9199,3006.2595,16.3339,9.0376,1.9512,1
5821.8706,2973.9216,16.206,8.845,1.9577,1
5730.168000000001,2914.0737,15.8515,8.4928,1.9664,1
5611.355,2841.8843,15.3363,8.078,1.9746,1
5558.2412,2808.5283,15.1185,7.8879,1.9791,1
5585.4038,2821.8669,15.2709,7.962999999999999,1.9793,1
5591.1812,2827.4297,15.2727,7.9944,1.9775,1
5599.6646,2835.8303,15.2724,8.0421,1.9746,1
5604.041,2842.4192,15.2468,8.0794,1.9716,1
5586.5752,2837.8809,15.1027,8.0536,1.9686,1
5617.3115,2858.7305,15.2098,8.1727,1.965,1
5651.3569,2880.7107,15.3409,8.2985,1.9618,1
5660.3179,2887.6873,15.3619,8.3389,1.9602,1
5662.9204,2888.5549,15.3815,8.344,1.9605,1
5649.4478,2877.9744,15.3515,8.283,1.963,1
5695.4189,2896.1021,15.663,8.3874,1.9666,1
5654.0586,2867.512,15.5243,8.2238,1.9718,1
5546.0659,2804.9512,15.0237,7.8681,1.9773,1
5491.9673,2772.45,14.7887,7.6865,1.9809,1
5484.585,2766.6245,14.7723,7.6542,1.9824,1
5484.6104,2766.7329,14.7713,7.6548,1.9823,1
5496.7519999999995,2774.4868,14.8191,7.6981,1.9812,1
5558.4878,2808.4241,15.1223,7.8873,1.9792,1
5574.6387,2817.9536,15.1949,7.9409,1.9783,1
5546.3428,2802.4329,15.0549,7.8538,1.9791,1
5480.9248,2765.6167,14.7435,7.6488,1.9818,1
5440.0181,2741.3423,14.5643,7.5152,1.9844,1
5510.0591,2777.2024,14.9351,7.7129,1.984,1
5559.1265,2807.5044,15.1401,7.8827,1.9801,1
5674.3867,2878.5903,15.6262,8.2868,1.9713,1
5775.8848,2947.3901,15.9866,8.6874,1.9597,1
5855.0161,3004.7998,16.2235,9.0288,1.9486,1
5864.2764,3020.7422,16.14,9.1249,1.9413,1
5870.5088,3027.8381,16.1273,9.1678,1.9388,1
5918.4497,3050.053,16.4224,9.3028,1.9404,1
5929.7593,3048.8203,16.5715,9.2954,1.9449,1
5844.418000000001,2996.575,16.1983,8.9795,1.9504,1
5739.397,2936.0278,15.7002,8.6203,1.9548,1
5733.1621,2928.9429,15.7117,8.5787,1.9574,1
5694.9956,2904.6606,15.5589,8.4371,1.9606,1
5704.0405,2905.1675,15.6561,8.44,1.9634,1
5711.2568,2907.4932,15.7114,8.4535,1.9643,1
5726.1084,2919.4617,15.7418,8.5233,1.9614,1
5846.187,2992.8616,16.2638,8.9578,1.9534,1
5922.1929,3045.7412,16.5193,9.2768,1.9444,1
5940.1367,3064.5562,16.5022,9.3915,1.9383,1
5892.9209,3042.8369,16.209,9.259,1.9367,1
5874.4521,3032.9705,16.1114,9.1989,1.9369,1
5904.5435,3049.0833,16.2699,9.297,1.9365,1
5903.6187,3050.3406,16.2436,9.3046,1.9354,1
5931.6812,3067.9788,16.3599,9.4126,1.9334,1
5963.9395,3087.4729,16.5036,9.5326,1.9317,1
5948.8687,3080.46,16.4106,9.4893,1.9312,1
5956.1274,3084.0564,16.4527,9.5114,1.9313,1
5982.4409,3096.9048,16.6081,9.5909,1.9317,1
5994.2915,3101.0508,16.6985,9.6165,1.933,1
5985.687,3093.1123,16.6937,9.5674,1.9352,1
5955.5132,3072.8921,16.5829,9.4428,1.9381,1
5931.4731,3056.3914,16.4993,9.3416,1.9407,1
5897.2979,3036.3569,16.3394,9.2196,1.9422,1
5885.1709,3030.5286,16.267,9.1841,1.942,1
5904.5884,3044.1228,16.3308,9.2668,1.9397,1
5914.4219,3054.4199,16.3214,9.3295,1.9364,1
5923.6953,3063.9858,16.3141,9.3881,1.9333,1
6008.1118,3111.167,16.7406,9.6807,1.9312,1
6030.271,3122.2661,16.8675,9.7489,1.9314,1
5955.0381,3079.2363,16.4997,9.4823,1.9339,1
5886.5957,3037.8335,16.1953,9.2288,1.9378,1
5817.6157,2993.7979,15.9193,8.9635,1.9433,1
5752.5303,2949.8816,15.6879,8.7021,1.9501,1
5716.7949,2921.6804,15.6092,8.5363,1.9567,1
5713.1035,2913.7166,15.6601,8.4898,1.9608,1
5745.0386,2930.4514,15.8305,8.5878,1.9605,1
5794.0039,2962.5625,16.0169,8.7771,1.9558,1
5849.7544,3002.2,16.1932,9.0137,1.9485,1
5908.6797,3042.8037,16.3953,9.2589,1.9419,1
5940.2349,3064.0884,16.5091,9.3886,1.9387,1
5929.6406,3057.5303,16.4637,9.3486,1.9394,1
5902.0752,3039.1982,16.361,9.2368,1.942,1
5890.7075,3029.7327,16.3419,9.1793,1.9443,1
5886.5439,3025.7502,16.3411,9.1552,1.9455,1
5850.7681,3006.3704,16.1554,9.0385,1.9461,1
5808.4771,2983.386,15.9373,8.9006,1.9469,1
5812.2295,2983.4033,15.9807,8.9008,1.9482,1
5780.706999999999,2964.1541,15.8443,8.7863,1.9502,1
5761.8594,2953.1162,15.7574,8.721,1.9511,1
5806.7919999999995,2978.1199,15.9806,8.8693,1.9498,1
5845.3267,3000.9001,16.157,9.0054,1.9479,1
5856.8511,3008.7019,16.1981,9.0523,1.9466,1
5877.7305,3019.9827,16.3074,9.1205,1.9463,1
5931.1157,3048.0942,16.5964,9.2909,1.9458,1
5918.2919999999995,3043.1221,16.5051,9.2606,1.9448,1
5888.9824,3032.6096,16.2867,9.1968,1.9419,1
5936.5898,3065.0684,16.4538,9.3948,1.9369,1
5983.9761,3097.0676,16.6244,9.5919,1.9321,1
5937.5757,3075.6799,16.3354,9.4599,1.9305,1
5860.2305,3032.6414,15.9485,9.197000000000001,1.9324,1
5812.8164,3000.6746,15.7807,9.0041,1.9372,1
5793.146,2980.2761,15.7964,8.8821,1.9438,1
5732.8115,2937.9817,15.6017,8.6317,1.9513,1
5688.5986,2906.9182,15.4598,8.4502,1.9569,1
5718.4771,2919.0735,15.659,8.521,1.959,1
5674.5659,2895.9321,15.4279,8.3864,1.9595,1
5672.5952,2896.3855,15.4002,8.389,1.9585,1
5704.8848,2914.8201,15.5534,8.4962,1.9572,1
5755.937,2942.1882,15.8179,8.6565,1.9563,1
5753.2227,2940.8418,15.8025,8.6486,1.9563,1
5768.1978,2949.885,15.8685,8.7018,1.9554,1
5814.4194,2977.5071,16.0765,8.8656,1.9528,1
5808.7017,2979.063,15.9914,8.8748,1.9498,1
5817.6289,2986.6084,16.0051,8.9198,1.9479,1
5814.4434,2982.842,16.0131,8.8974,1.9493,1
5750.6426,2942.2788,15.7561,8.6574,1.9545,1
5700.9844,2907.9968,15.5883,8.4566,1.9605,1
5665.5942,2883.929,15.4649,8.3171,1.9645,1
5691.4116,2896.3467,15.6147,8.3889,1.965,1
5750.1187,2929.5059,15.9001,8.5823,1.9628,1
5793.9917,2955.4658,16.1009,8.7349,1.9604,1
5773.3037,2945.1289,15.9836,8.6739,1.9603,1
5695.4634,2901.3223,15.6036,8.4183,1.9631,1
5642.9243,2867.8555,15.3934,8.2247,1.9677,1
5600.2461,2837.6353,15.2584,8.0524,1.9736,1
5507.0386,2780.7146,14.8637,7.7335,1.9805,1
5396.2251,2716.3677,14.3629,7.3796,1.9866,1
5338.6987,2683.2351,14.1023,7.1998,1.9897,1
5345.081999999999,2687.8909,14.1204,7.2248,1.9886,1
5425.939,2735.6414,14.4744,7.4849,1.9835,1
5515.8574,2790.9219,14.8464,7.7898,1.9764,1
5590.7002,2839.1287,15.1349,8.0613,1.9692,1
5636.9438,2871.2952,15.2864,8.2444,1.9632,1
5697.1714,2907.9746,15.546,8.457,1.9592,1
5700.1143,2910.1257,15.5543,8.4693,1.9587,1
5653.7837,2882.1929,15.3512,8.3071,1.9616,1
5613.3223,2855.8462,15.198,8.1563,1.9656,1
5562.6401,2826.2273,14.9679,7.9876,1.9682,1
5582.4775,2837.5068,15.0617,8.0519,1.9674,1
5637.439,2869.5801,15.3118,8.2346,1.9646,1
5626.5449,2865.698,15.234000000000002,8.2125,1.9634,1
5577.4932,2837.7656,15.0026,8.052999999999999,1.9655,1
5549.3584,2818.1094,14.9119,7.9418,1.9692,1
5512.6021,2795.3186,14.7615,7.8141,1.9721,1
5478.7676,2778.6956,14.5746,7.7212,1.9717,1
5507.5376,2799.4976,14.6587,7.8375,1.9673,1
5569.3135,2839.2346,14.8951,8.0617,1.9616,1
5626.8408,2874.0862,15.1406,8.2604,1.9578,1
5643.1602,2882.3247,15.2297,8.3078,1.9579,1
5652.8525,2883.9119,15.3209,8.317,1.9601,1
5670.0825,2890.1619,15.4438,8.353,1.9619,1
5689.5156,2901.1035,15.5378,8.4165,1.9612,1
5742.2803,2933.5503,15.7629,8.6064,1.9575,1
5832.6606,2988.3381,16.1597,8.9304,1.9518,1
5877.9829,3019.7217,16.3132,9.1187,1.9465,1
5884.8169,3029.2192,16.2787,9.1762,1.9427,1
5907.4692,3044.4595,16.3607,9.2687,1.9404,1
5926.061,3054.6655,16.4563,9.331,1.94,1
5956.5024,3069.1277,16.6409,9.4196,1.9408,1
5971.9336,3075.0867,16.7518,9.4563,1.942,1
5925.4121,3049.095,16.5167,9.2971,1.9433,1
5987.3613,3082.2417,16.8481,9.5002,1.9425,1
6020.5068,3101.7424,17.0049,9.6208,1.9409999999999998,1
5999.499,3092.8759999999997,16.8622,9.5659,1.9398,1
5977.7285,3081.9412,16.7365,9.4984,1.9396,1
5991.0322,3086.8564,16.8351,9.5287,1.9408,1
5924.7231,3047.6372,16.5262,9.2881,1.944,1
5853.0566,3005.4988,16.1922,9.033,1.9474,1
5855.4194,3003.9021,16.2391,9.0234,1.9493,1
5818.2822,2982.9265,16.0567,8.8979,1.9505,1
5828.5225,2987.6282,16.1198,8.9259,1.9509,1
5854.8647,3000.3464,16.2753,9.0021,1.9514,1
5873.1265,3008.1609,16.3956,9.049,1.9524,1
5904.3066,3023.5588,16.5771,9.1419,1.9528,1
5860.4946,3001.7517,16.3245,9.0106,1.9524,1
5909.9507,3031.4561,16.5482,9.1899,1.9495,1
5938.7544,3050.9749,16.6519,9.3085,1.9465,1
5963.0591,3066.2229,16.7546,9.4018,1.9448,1
5917.7705,3040.7163,16.5283,9.2461,1.9462,1
5877.4502,3013.8638,16.3777,9.0835,1.9501,1
5851.7822,2992.8325,16.3292,8.9571,1.9553,1
5818.1006,2968.772,16.2231,8.8137,1.9598,1
5791.6792,2952.4159999999997,16.1101,8.7168,1.9617,1
5787.9595,2953.3296,16.0562,8.7222,1.9598,1
5792.5156,2963.2424,15.9916,8.7808,1.9548,1
5812.2519999999995,2982.7065,15.9891,8.8966,1.9487,1
5845.1592,3006.1797,16.0917,9.0372,1.9444,1
5819.3115,2992.0432,15.9599,8.9525,1.9449,1
5758.2803,2953.8826,15.7071,8.7258,1.9494,1
5690.8418,2912.4126,15.4217,8.4826,1.954,1
5675.2246,2903.4351,15.3483,8.43,1.9547,1
5764.4766,2956.5483,15.7482,8.7427,1.9498,1
5899.0918,3038.1296,16.3399,9.2319,1.9417,1
6017.2939,3110.0159,16.8642,9.6732,1.9348,1
6051.4756,3131.1499,17.0122,9.8041,1.9327,1
6026.6382,3115.1772,16.9117,9.7044,1.9346,1
5996.355,3095.2532,16.7951,9.5807,1.9373,1
5976.8726,3084.1406,16.6992,9.5119,1.9379,1
5987.043000000001,3092.4612,16.7181,9.5634,1.936,1
5986.5825,3095.5776,16.6741,9.5826,1.9339,1
5964.4717,3083.6194,16.5575,9.5087,1.9342,1
5956.0464,3074.1594,16.5735,9.4505,1.9375,1
5928.5137,3052.0813,16.517,9.3156,1.9425,1
5892.0205,3026.6565,16.3946,9.1607,1.9467,1
5890.4229,3023.9651,16.4083,9.1444,1.9479,1
5920.4365,3042.7881,16.5347,9.259,1.9457,1
5968.9014,3074.6206,16.7211,9.4534,1.9414,1
5986.8989,3090.7354,16.7376,9.5527,1.9369999999999998,1
5995.0459,3099.2698,16.7296,9.6055,1.9343,1
5994.9849,3099.8979,16.7211,9.6094,1.9339,1
5991.9702,3096.2583,16.7301,9.5868,1.9352,1
5974.4458,3084.0815,16.671,9.5117,1.9372,1
5936.3765,3061.7241,16.4923,9.3742,1.9389,1
5917.6172,3050.5945,16.4059,9.3061,1.9398,1
5896.8154,3038.1907,16.3116,9.2309,1.9409,1
5841.5171,3006.0962,16.0501,9.0366,1.9432,1
5832.3794,2997.7017,16.0445,8.9865,1.9456,1
5769.9927,2963.1748,15.7322,8.7805,1.9472,1
5745.8223,2954.6445,15.5546,8.7302,1.9447,1
5809.2979,3000.2322,15.7451,9.002,1.9363,1
5896.8315,3064.7522,15.987,9.3932,1.9241,1
5964.5156,3118.9041,16.1203,9.7277,1.9124,1
5999.3926,3146.5156,16.1916,9.9006,1.9067,1
6005.8208,3144.3936,16.2953,9.8875,1.91,1
5931.5288,3087.2,16.1219,9.5321,1.9214,1
5749.5342,2968.989,15.4272,8.815,1.9365,1
5694.1016,2921.8328,15.3486,8.5372,1.9488,1
5632.7993,2878.2092,15.1603,8.2841,1.9571,1
5579.8965,2845.6113,14.9403,8.0975,1.9609,1
5513.2109,2809.8789,14.6047,7.8954,1.9621,1
5546.6973,2827.8325,14.7726,7.9966,1.9615,1
5586.0327,2848.522,14.9756,8.1141,1.9609999999999999,1
5570.3613,2841.1846,14.8843,8.0723,1.9606,1
5564.9526,2841.5364,14.82,8.0743,1.9584,1
5633.6123,2882.1472,15.1241,8.3069,1.9547,1
5693.9648,2916.7395,15.4066,8.5074,1.9522,1
5730.5068,2935.0247,15.61,8.6144,1.9525,1
5805.7842,2971.3982,16.049,8.8293,1.9539,1
5799.6992,2966.1438,16.0405,8.798,1.9553,1
5840.5146,2989.1003,16.2423,8.9348,1.9539,1
5891.4253,3020.7759,16.4588,9.1252,1.9503,1
5959.2173,3063.415,16.7434,9.3848,1.9453,1
6009.9624,3097.0251,16.9366,9.5917,1.9406,1
6006.6001,3100.4595,16.8536,9.6129,1.9373,1
5956.8926,3076.9866,16.5492,9.468,1.9359,1
5933.8291,3064.1633,16.4321,9.3891,1.9365,1
5887.9312,3035.0647,16.2446,9.2119,1.94,1
5822.1504,2993.4685,15.9759,8.9612,1.945,1
5770.0005,2961.4524,15.7526,8.7704,1.9484,1
5810.0825,2984.313,15.9452,8.9065,1.9469,1
5882.896,3031.0747,16.2338,9.1879,1.9409,1
5977.4365,3090.9255,16.6227,9.5548,1.9339,1
6035.3286,3125.1289,16.8924,9.7665,1.9312,1
6020.5171,3111.4124,16.8848,9.6811,1.935,1
5910.3569,3041.6958,16.4298,9.254,1.9432,1
5797.5664,2970.5398,15.9639,8.8249,1.9517,1
5700.2275,2909.468,15.5632,8.466000000000001,1.9592,1
5618.1685,2857.3455,15.2351,8.1649,1.9662,1
5526.1982,2800.9790000000003,14.8488,7.8466,1.973,1
5464.1436,2763.3381,14.5848,7.6361,1.9774,1
5482.2568,2773.6741,14.6688,7.6935,1.9765,1
5562.6553,2824.0393,14.9933,7.9764,1.9698,1
5686.7544,2902.1426,15.4955,8.4245,1.9596,1
5754.0635,2947.8457,15.7297,8.6898,1.952,1
5719.4634,2929.9968,15.5427,8.5853,1.9521,1
5630.3218,2873.0,15.1929,8.2558,1.9598,1
5543.7285,2813.6538,14.8994,7.9169,1.9703,1
5495.5015,2779.2568,14.7523,7.7246,1.9773,1
5478.2139,2770.8228,14.655999999999999,7.6777,1.9771,1
5554.2754,2821.134,14.9329,7.9603,1.9689,1
5651.9834,2888.4265,15.2586,8.3435,1.9568,1
5729.6294,2942.5808,15.512,8.6599,1.9472,1
5806.3325,2986.1699,15.8791,8.9172,1.9444,1
5791.896,2971.4351,15.8872,8.8298,1.9492,1
5724.9805,2925.3545,15.6604,8.5585,1.9571,1
5656.7813,2881.0911,15.3978,8.3007,1.9634,1
5658.9624,2878.2417,15.4553,8.2843,1.9661,1
5676.9404,2887.1001,15.557,8.3354,1.9663,1
5713.981,2907.8479,15.7392,8.4561,1.965,1
5772.062,2940.7458,16.0214,8.6483,1.9628,1
5706.1367,2909.7063,15.6272,8.4664,1.9611,1
5737.3706,2930.9133,15.7379,8.5911,1.9576,1
5853.6978,2998.1316,16.2882,8.988999999999999,1.9525,1
5898.0405,3028.1062,16.448,9.1694,1.9478,1
5903.2134,3036.8201,16.4035,9.2223,1.9439,1
5871.4585,3024.4976,16.1789,9.1476,1.9413,1
5886.5371,3034.7478,16.232,9.2098,1.9397,1
5923.6914,3053.6472,16.4406,9.3248,1.9399,1
5882.1265,3027.2407,16.2714,9.1645,1.9431,1
5770.6978,2961.2292,15.7632,8.7689,1.9488,1
5742.3184,2938.8135,15.700999999999999,8.6366,1.954,1
5770.3872,2948.2085,15.9135,8.6919,1.9573,1
5777.6782,2950.0278,15.9762,8.7027,1.9585,1
5775.0903,2949.8313,15.9487,8.7015,1.9578,1
5825.1357,2979.1936,16.180999999999997,8.8756,1.9553,1
5816.897,2978.0459,16.0988,8.8688,1.9533,1
5825.8604,2985.4189,16.1152,8.9127,1.9514,1
5849.7959,3000.2993,16.2165,9.0018,1.9497,1
5872.9893,3014.4368,16.3184,9.0868,1.9483,1
5859.5928,3009.0964,16.2255,9.0547,1.9473,1
5882.3623,3023.5698,16.3183,9.142000000000001,1.9455,1
5852.1514,3010.697,16.1192,9.0643,1.9438,1
5816.2271,2994.1111,15.8992,8.9647,1.9426,1
5799.0356,2984.5825,15.8134,8.9077,1.943,1
5800.1851,2980.6567,15.8735,8.8843,1.9459,1
5745.3955,2944.8589,15.6653,8.6725,1.9509999999999998,1
5728.9854,2930.5762,15.6447,8.5883,1.9549,1
5688.7627,2906.7791,15.4634,8.4495,1.9571,1
5686.2734,2904.8906,15.4569,8.4384,1.9575,1
5709.5991,2916.51,15.5875,8.5061,1.9577,1
5663.0156,2890.0149,15.3657,8.3525,1.9595,1
5649.9653,2880.7063,15.3252,8.2985,1.9613,1
5681.3423,2896.2258,15.5016,8.3882,1.9616,1
5722.2949,2919.0232,15.7034,8.5208,1.9603,1
5773.2769,2948.6377,15.942,8.6947,1.9580000000000002,1
5790.1133,2960.8459,15.9922,8.7666,1.9556,1
5813.1445,2976.3723,16.0751,8.8589,1.9531,1
5832.5419999999995,2989.9863,16.1385,8.94,1.9507,1
5854.3164,3005.0352,16.2126,9.0303,1.9482,1
5873.1958,3018.6694,16.2697,9.1124,1.9456,1
5873.686,3022.3225,16.2313,9.1344,1.9434,1
5892.1748,3034.8887,16.2967,9.2107,1.9415,1
5943.4668,3063.7903,16.5516,9.3871,1.9399,1
5931.081999999999,3057.2769,16.4844,9.3474,1.94,1
5895.7368,3037.0916,16.3119,9.2239,1.9412,1
5902.0918,3038.9692,16.364,9.2353,1.9421,1
5876.6089,3025.4626,16.2282,9.1537,1.9424,1
5860.0122,3018.3008,16.1196,9.1103,1.9415,1
5912.7231,3048.3254,16.3762,9.2927,1.9397,1
5921.4521,3054.0828,16.4093,9.3278,1.9389,1
5875.7446,3029.345,16.1705,9.1769,1.9396,1
5879.6284,3029.4185,16.2154,9.1774,1.9408,1
5884.1733,3028.8154,16.2761,9.1738,1.9427,1
5863.0488,3014.2229,16.2042,9.0856,1.9451,1
5864.1563,3012.073,16.2432,9.0726,1.9469,1
5873.6426,3016.2275,16.3044,9.0976,1.9473,1
5878.686,3019.8896,16.3195,9.1197,1.9467,1
5860.3252,3011.3032,16.2081,9.0683,1.9461,1
5798.9995,2978.4133,15.8865,8.871,1.9469999999999998,1
5786.1812,2969.9504,15.8387,8.8206,1.9482,1
5793.5957,2973.0669,15.8875,8.8391,1.9487,1
5798.3447,2977.7207,15.8875,8.8672,1.9473,1
5859.9282,3015.6262,16.1507,9.094,1.9432,1
5867.6465,3025.8979,16.1171,9.1561,1.9391,1
5870.1133,3030.9138,16.0854,9.1864,1.9367,1
5883.6309,3037.4521,16.1653,9.2263,1.9369999999999998,1
5939.1689,3063.0515,16.5091,9.3823,1.939,1
5927.3247,3051.8523,16.5056,9.3139,1.9422,1
5882.9839,3024.1169,16.3189,9.1453,1.9454,1
5848.231,3002.9607,16.1669,9.0182,1.9475,1
5735.6743,2942.3972,15.5827,8.6578,1.9493,1
5689.7798,2918.7832,15.3351,8.5193,1.9494,1
5657.6309,2903.407,15.1493,8.4298,1.9486,1
5680.0059,2915.4636,15.2626,8.4999,1.9482,1
5674.6162,2908.1416,15.2867,8.4574,1.9513,1
5590.2393,2853.2422,14.9689,8.1411,1.9593,1
5471.2686,2777.0977,14.5102,7.7123,1.9701,1
5423.4927,2739.156,14.4083,7.502999999999999,1.98,1
5378.7441,2707.1672,14.2734,7.3288,1.9869,1
5353.2471,2691.0039,14.1743,7.2415,1.9893,1
5393.8301,2714.4072,14.3574,7.367999999999999,1.9871,1
5469.5757,2759.4573,14.6871,7.6147,1.9821,1
5499.1074,2780.762,14.7749,7.7327,1.9776,1
5549.4331,2810.6372,14.9969,7.8998,1.9744,1
5531.7065,2803.3582,14.8822,7.8588,1.9732,1
5553.6982,2817.7197,14.9645,7.9396,1.9709999999999999,1
5570.291,2831.7690000000002,14.9903,8.0189,1.9671,1
5611.8799,2860.5862,15.1273,8.1831,1.9618,1
5642.2251,2882.3184,15.2192,8.3078,1.9575,1
5627.0063,2874.9631,15.1324,8.2654,1.9572,1
5617.6230000000005,2864.0193,15.1524,8.2026,1.9615,1
5547.8389,2818.2156,14.8941,7.9429,1.9686,1
5500.7368,2786.4753,14.7292,7.7646,1.9741,1
5503.5093,2786.1321,14.7636,7.7625,1.9753,1
5543.4453,2809.3704,14.9448,7.8927,1.9732,1
5581.331999999999,2830.8887,15.1235,8.014,1.9716,1
5598.6514,2836.1145,15.2578,8.0435,1.9741,1
5531.5981,2792.2468,15.0058,7.7975,1.9811,1
5436.561,2734.1577,14.6055,7.4763,1.9884,1
5411.3799,2717.4419,14.5141,7.3845,1.9914,1
5442.3809,2736.6853,14.6407,7.4896,1.9887,1
5508.6064,2779.8559999999998,14.8898,7.7283,1.9817,1
5539.4253,2806.2764,14.9348,7.8752,1.9739,1
5592.2397,2841.2629,15.1282,8.0734,1.9682,1
5641.1221,2869.5085,15.3541,8.2341,1.9659,1
5633.0781,2865.1245,15.3138,8.209,1.9661,1
5590.3877,2842.8696,15.089,8.0821,1.9665,1
5570.251,2835.0884,14.9522,8.0377,1.9648,1
5635.6152,2875.4575,15.2248,8.2695,1.9599,1
5737.9429,2937.8242,15.6627,8.6316,1.9532,1
5857.2476,3010.6057,16.1817,9.0659,1.9456,1
5977.1714,3083.2727,16.7138,9.5073,1.9386,1
6013.2935,3108.8491,16.8299,9.665,1.9342,1
5988.1104,3098.3025,16.6587,9.5996,1.9327,1
5945.9639,3076.1062,16.4299,9.4626,1.933,1
5902.3379,3051.9714,16.2086,9.3146,1.9339,1
5906.1553,3053.219,16.2387,9.3224,1.9344,1
5935.8335,3069.2297,16.3938,9.4202,1.9340000000000002,1
5936.1230000000005,3070.5527,16.381,9.4283,1.9332,1
5925.6406,3066.3474,16.3089,9.4029,1.9325,1
5879.0464,3042.3696,16.0512,9.256,1.9324,1
5894.9067,3050.5254,16.1385,9.3057,1.9324,1
5920.3677,3062.5332,16.2928,9.3792,1.9332,1
5954.7104,3079.0151,16.4979,9.4803,1.9340000000000002,1
5966.4097,3084.8289,16.566,9.5164,1.9341,1
6010.1147,3109.5637,16.7827,9.6694,1.9328,1
6012.0967,3112.813,16.7661,9.6896,1.9314,1
6024.2563,3120.9568,16.8109,9.7404,1.9303,1
6007.2808,3112.9958,16.706,9.6908,1.9297,1
5994.7251,3107.886,16.6188,9.658999999999999,1.9289,1
5992.5522,3109.4026,16.574,9.6684,1.9272,1
5973.6055,3102.2773,16.4357,9.6242,1.9256,1
6004.9404,3121.2656,16.5748,9.7424,1.9239,1
6049.9199,3146.4355,16.8014,9.9001,1.9228,1
6047.415,3145.6582,16.7809,9.8952,1.9225,1
6071.5137,3159.4573,16.8991,9.9823,1.9217,1
5997.8447,3120.9902,16.4931,9.7407,1.9218,1
5934.4961,3087.1904,16.1567,9.5307,1.9223,1
5927.3003,3082.4822,16.1295,9.5017,1.9229,1
5967.7441,3103.0125,16.3566,9.6287,1.9232,1
5950.0962,3092.571,16.2757,9.564,1.9240000000000002,1
5986.7871,3111.5771,16.4778,9.6819,1.9240000000000002,1
5966.4058,3100.2083,16.3754,9.6113,1.9245,1
5949.5337,3090.7761,16.2912,9.5529,1.9249,1
5978.0444,3106.6509,16.4345,9.6513,1.9243,1
5948.1274,3093.0325,16.2466,9.5669,1.9231,1
5999.3022,3124.2031,16.4704,9.7607,1.9203,1
6064.1289,3162.9695,16.765,10.0045,1.9172,1
6085.6953,3177.4326,16.8435,10.0961,1.9153,1
6047.1748,3157.6931,16.6264,9.9711,1.9151,1
6085.6201,3178.0859,16.8345,10.1003,1.9149,1
6044.5019999999995,3156.155,16.6136,9.9614,1.9151,1
6040.0571,3156.4871,16.5555,9.9634,1.9135,1
6084.3569,3187.1777,16.7032,10.1583,1.909,1
6079.1669999999995,3193.1096,16.5644,10.1959,1.9038,1
6077.4502,3195.2309999999998,16.5164,10.2095,1.902,1
6031.9487,3160.9077,16.4016,9.9917,1.9083,1
5940.1055,3090.9229,16.1769,9.555,1.9219,1
5845.9028,3018.0688,15.9567,9.1098,1.9369999999999998,1
5785.3564,2969.1089,15.8389,8.816,1.9485,1
5722.2539,2926.7188,15.6131,8.5661,1.9552,1
5671.3296,2896.4294,15.3855,8.3894,1.9580000000000002,1
5632.4312,2875.7434,15.1846,8.27,1.9586,1
5625.7944,2874.6897,15.1219,8.2639,1.9569999999999999,1
5705.6841,2921.4604,15.4861,8.536,1.9531,1
5794.5596,2972.8638,15.9015,8.8383,1.9492,1
5804.4629,2979.1135,15.9416,8.8752,1.9484,1
5798.3066,2972.8787,15.9444,8.838,1.9504,1
5743.228,2940.1082,15.6972,8.6451,1.9534,1
5707.7919999999995,2920.1663,15.5242,8.5274,1.9546,1
5741.1187,2938.6904,15.6889,8.6361,1.9536,1
5779.8262,2959.3206,15.8914,8.7576,1.9531,1
5783.1045,2958.6804,15.9367,8.7539,1.9546,1
5765.5801,2945.9685,15.8844,8.6788,1.9571,1
5738.7539,2930.7407,15.7551,8.5894,1.9581,1
5732.1279,2930.9841,15.675999999999998,8.5908,1.9557,1
5751.9609,2949.4163,15.6869,8.6991,1.9502,1
5759.2764,2961.9221,15.6232,8.7731,1.9444,1
5785.3477,2980.697,15.7013,8.8847,1.9409,1
5822.5234,3000.2952,15.8984,9.0018,1.9406,1
5857.3442,3016.4179999999997,16.1111,9.0988,1.9418,1
5898.874,3038.4187,16.333,9.2322,1.9414,1
5943.1445,3065.9395,16.521,9.4001,1.9384,1
5963.9668,3082.2454,16.5684,9.5003,1.9349,1
5955.0083,3079.1489,16.5,9.4813,1.9340000000000002,1
5905.3608,3049.0298,16.2802,9.2969,1.9368,1
5856.3345,3017.5388,16.0856,9.1056,1.9408,1
5834.1948,3004.3196,15.9859,9.026,1.9419,1
5861.27,3024.2283,16.0627,9.1465,1.9381,1
5947.2065,3080.8425,16.3864,9.4925,1.9304,1
